	mse	rho
感激	0.4992760620647859	0.871737190727791
愤怒	1.4495330734203276	0.6990924320241356
战斗	2.4714955608780262	0.5492115986726884
所有的	0.4480185684484883	0.20588714563314478
手	0.8131354032737318	0.6798591326859293
手指	0.3457565108532823	0.7560758316698455
手机	0.8303036191862555	0.644395739746354
手臂	0.4847685157024567	0.760462946510489
手风琴	1.17257854760781	0.6688198918469977
打嗝	0.9848962342190024	0.5241095345631434
打开	0.5684700885453963	0.5088437852239043
打破	0.6420905027062955	0.6246985751360574
扩音器	0.3979119788574572	0.5537508853140756
抗议	0.7749770428701619	0.8095245686213768
折磨	0.858480200382667	0.46345461742381705
抛出	0.705502973349447	0.2100000359084939
报纸	0.7570879076919098	0.4475107757320316
抱怨	0.8934522576678634	0.17997107345636323
抹刀	0.7241626034281596	0.18011648575268868
拉力赛	0.5235879284219555	0.45062932525282373
拥抱	1.1664470560027407	0.5317550838599948
拿	1.185376613462228	0.5035677927555106
指挥官	1.1379635760658908	0.6492216331137541
挑衅的	0.9196021079641574	0.8215178367382228
损坏	0.5067065333410746	0.7787424764605105
掉落	0.8044734418447148	0.6367025200361571
掌声	1.80460662301196	0.46618344085050895
接近	0.9006191265589816	0.31609416867801515
握住	0.47490187576943216	0.6588600879073787
握手	0.6654033607774544	0.8190056113403069
携带	0.6624618743324342	0.5520950727964157
摆放	0.6685484796396908	0.5132460123108471
政治家	1.0294900983171642	0.6555446695818978
敌意	0.765888427246549	0.8074776061287042
救护车	2.120193185649505	0.3421121979773351
教会	0.4645106292464533	0.6723480746181679
教师	0.3903634382875331	0.7199369365720023
敬畏	0.8353622672606332	0.671978339947061
数字	0.7506775339301197	0.16475374176684962
数量	1.0776411936344317	0.3946480767507498
斧头	0.8881344001339604	0.5278618184613193
新的	0.4139748863526482	0.6765192409160165
无限	0.6067913343146648	0.434973410910484
日子	0.5675335756023343	0.5528220538669384
早晨	0.9618922768674548	0.5479707824652296
时代	0.5350802501024612	0.4826911375445342
昂贵的	0.8626737040670334	0.42644997946619206
春天	0.3927566570725735	0.6924944783697959
晚上	0.6797907947781003	0.6795481107592953
晚餐	0.7660564022299552	0.6665984787133264
智力	0.5375672519382372	0.6730598529004739
暴动	0.39175369253425024	0.6554113862407197
暴徒	0.4133053289699617	0.6925078553809869
暴风雨	0.48460368187747377	0.6498750884093538
曼陀林	0.9054121477807786	0.23879073124787262
朗姆酒	0.33905463244156686	0.4857761615149374
木琴	0.8047488127890677	0.7266960644744674
机智	0.7572882544831673	0.44884300689492523
杂志	0.7463463206368108	0.5783027283466847
李子	1.1125834644126067	0.2917051237800368
杏子	1.1669802265491767	0.4337138230703736
条约	0.7982090323399745	0.6406572618133113
板栗	0.5551044805894461	0.7712277507060251
果酱	0.8907571760499247	0.8833348406037428
枪声	1.331775380485925	0.5634166354594521
柑橘	1.830269970015672	0.5282732735571292
柔软的	0.47237152256249954	0.4654074300668694
柠檬汽水	1.979137981387542	0.6186251632876009
栅栏	0.5438904348330253	0.7530000279330699
树	0.5395203844966671	0.6802129150253927
桌子	0.9159649524344906	0.6322741306233933
桥	0.7008691549068978	0.8241642440311825
梳子	0.5911926850493215	0.5960271172963284
棒球	0.5697412178593467	0.81556181348156
森林	0.6991818910875414	0.7897575610330577
椅子	0.44094149328425697	0.7478296713134092
榆树	0.8659158761565106	0.44787724861338807
樱桃	0.8788925083058365	0.6173431647578421
橡树	0.46441110179915085	0.629610780546717
欲望	0.9984700541943236	0.6573793258121704
欺骗	0.7499603853034644	0.8217808908005789
歉意	0.957434114355357	0.6408382912607965
死的	0.9549930993105443	0.6664816121997816
毁坏	0.4129961416892174	0.8425916019527129
比喻	0.9776236926997877	0.4124139822342246
气旋	1.2728116767207682	0.3505977333488371
水	0.7649480750853367	0.48878504070452494
水龙头	0.772811813388176	0.5898519843737049
汽车	0.9029683469850998	0.6988835680209579
河	0.9399866477887389	0.7642218364435884
法官	0.37378568414044017	0.8307512778191655
法庭	0.47041452781460624	0.7190095512429934
法律	0.4594364115019968	0.6238543565088532
洪水	0.9840074198214315	0.7356745277226694
派对	0.5211915889327422	0.8118239823769785
海湾	0.29001529686888544	0.7862708930507928
海滩	0.20218480781286652	0.8527666835091228
海豚	0.715249587520594	0.6251005049482544
游客	0.482571174293475	0.7219607978334073
游行	0.36934383821532696	0.6731565164771621
湖	0.29546673715218424	0.7688350645787867
滑坡	0.6006680933031456	0.7293959738121952
演员	1.3402937854530637	0.533701639751982
演讲	0.4664579856306156	0.6085000600193139
演说	1.0225897314463497	0.6028827697386154
潜艇	0.957600734887317	0.459041881325677
激进分子	0.9705250077394562	0.7492620275824353
火山	0.7276020800028623	0.6465919804474312
火箭	0.5310744763651246	0.5955220553319942
火腿	1.099139827280336	0.6500899672000233
火车	0.7125764681124577	0.7510743957478022
灾难	0.6829210079380852	0.6935333563400953
烟花	1.5303264937973087	0.2670311004338694
烟草	1.143707926251488	0.25252851122729664
烤面包机	0.5969341361121105	0.7029247514142086
烧烤	0.8981468640319491	0.5077087265469252
热的	0.32586925677357964	0.5127246079073583
照相机	1.1641717752588916	0.5070085206906777
爆炸	0.6524824770493993	0.897705100205987
爱	0.8549280377100272	0.6427674535594654
父母	0.7698030112739213	0.530938054750002
牧师	0.5866956547953489	0.6098058400649405
犯罪的	0.511361642598779	0.7570553994825905
狂欢节	1.0329533475684827	0.695165458032827
狗	0.4877930350851578	0.6489741141470031
猎豹	0.7489624958934109	0.5793420229336461
猪	0.7594401902913124	0.4317528268158861
猴子	0.7129945828620285	0.46127763534977084
玉米	0.9091913434262396	0.6681672311185954
玩	1.0604640129069192	0.7011856327749474
玩笑	0.9783021168755875	0.5393035186370309
玫瑰	1.2528446167300111	0.5789674355818728
现实	0.7705783305704696	0.479493628638806
现金	1.7831182821404123	0.6126731841447253
玻璃	0.9684792145575873	0.5157782713945063
球	0.6535234979775522	0.7486373199729843
理论	0.7189905379190744	0.5024714227001054
生气的	2.705918849780078	0.4869850087649249
生病的	0.608769457505689	0.5947613491160297
田野	0.5891397823791467	0.757980635973327
电梯	1.1577958187626953	0.7981876985267464
电视	0.9010245874078879	0.5295315012338132
男子	0.4751681142284043	0.4665683262140727
男生	0.4254061716707491	0.5576527565405186
番茄	0.25832828195559154	0.7062866704775369
番茄酱	0.2608790312687439	0.8811459014279002
疲劳的	0.32798927304051234	0.7222336610267929
病人	0.3384908262412631	0.6733328317597959
登山	0.6194383013030361	0.5531760098406768
白色的	0.39736988735667617	0.5445958269544207
监狱	1.2156504785422924	0.4962580080037565
目击者	0.6301397673012287	0.6283919203159903
看	0.53577002726154	0.6342876718502376
真相	0.7308889358054752	0.4147667057831423
眼睛	0.9709836138959096	0.7252982204918901
睡觉	0.7977443280034776	0.17584892898635882
知识	1.9314531838813587	0.13174125737216758
石头	0.37620875742372817	0.40519572003879567
砂纸	0.5701323450475925	0.3402526392618207
礼仪	1.0926831845852905	0.5575284710492616
神秘	0.7596208764969741	0.49340781766430825
票	0.5524418812533286	0.5331891549215647
科学家	0.6418391041523434	0.7334561173282482
税收	0.5605902708262336	0.13168210050975984
空的	0.398103874244295	0.3299163275961768
窗户	0.9851052774075666	0.667963028135365
竖琴	0.46334627726447614	0.7778427692740322
笑了	2.1208957645084467	0.22402782735491233
等级制度	0.8100570684252838	0.4006197297696968
篝火	1.6353526056033056	0.7140685991445932
精神失常	1.0650671260090314	0.4534759752728333
精神的	2.3722050839661204	0.3996433450291426
红色的	0.28694064828380134	0.5238046983621929
线索	0.6556121739338965	0.4500672773618752
结束	0.7899222802239296	0.31349679431039085
绘画	0.7027078422246251	0.6398410113513349
绿色的	0.19935592403569902	0.8204042600544955
编辑	0.5408542135892562	0.7449783319702766
罪	1.1980069701001392	0.6330040055629758
美式足球	0.9068359621871734	0.5306731334350945
羽毛	1.1370117959815498	0.6436154317303882
老的	0.590923187132628	0.2547357500046886
老虎	1.1588504561042252	0.5207210112340177
老鼠	0.6891119587882231	0.6822659614652237
耙子	0.3623994164490713	0.525854206133585
耻辱	0.8902450716913007	0.509875669492112
聪明的	1.1953641987531916	0.45204965034684386
肌肉	1.272291161577124	0.44410666904650326
肩膀	0.49512733401590797	0.5523031158756526
胡萝卜	0.9608517413971801	0.5438973624303096
脚	0.4913727299430452	0.7564083986106341
脚趾	0.25403408484399254	0.7629964216707351
腿	0.6561936740186505	0.7084892858748719
自动扶梯	0.8419173751128078	0.7522469336511061
自助餐厅	0.5450780732557514	0.8402514243811369
自行车	0.8786154895909924	0.5284618322084484
船	0.7266131913702314	0.6583444774470182
艺术家	0.4165922469253322	0.7900866582330515
节日	0.5449404472716242	0.7962765482203381
芥末	0.5057108494317948	0.7084015870855658
芦笋	0.6328365741650671	0.556627216231373
花	0.4871561942988914	0.7531970476396677
花园	0.4767015164877077	0.7747424327822882
花栗鼠	0.4153697027741657	0.640374275871554
英雄主义	0.7613412936162592	0.6497902935461941
茄子	0.7296435256480268	0.7518562145245163
茶	0.6756918945534685	0.7530588853722883
草原	0.7826979832076433	0.559240937026071
药品	0.7511831481950524	0.7774822958101293
菠萝	0.7076637085598315	0.4808924457755461
萝卜	0.7731963919692038	0.8311040205364001
萨克斯管	0.6381321631442015	0.3380369127810593
著名的	0.696300443288103	0.5965358872294684
葬礼	2.066121072900037	0.13479303916360102
蒲公英	1.3133770123511173	0.5863112428455501
蓝色	1.0956059308908002	0.6871337057739996
蓝莓	0.5685243860701409	0.8312531344907259
蔓越莓	0.658996488860552	0.46955128034938964
蘑菇	0.867518292014824	0.35536978086921545
蚂蚁	2.64077876064361	0.3029373114328266
蚊子	1.0652768396109205	0.5433368963506614
蛇	0.8846847229256131	0.6859593282946843
蛋	0.6666658546012493	0.6554204903739042
蜂蜜	1.6677410916833713	0.3343808164053675
蜜月	1.5034759980655574	0.25649347616148954
蜜蜂	1.3682873934600943	0.14292815323301122
蝴蝶	1.178534262711745	0.4058302130183019
蠢事	0.6663228809138859	0.502272713421831
行进	0.6051325961017727	0.5770405692178756
街道	0.8177461532063678	0.6995176602639844
被封锁	1.626599854994803	0.42362677365644563
被逮捕	0.7453043302592514	0.2071265092180681
西兰花	0.6769987661277882	0.6308973116545077
覆盆子	0.9842482172557552	0.6397931090020227
观众	0.6246055041096746	0.7977843659770512
观察	0.37448184329531925	0.6759654537012745
角色	0.5337683264777169	0.6795322799378165
警卫	1.575586959239566	0.47460104780755885
警察	0.6270485713210275	0.4393018560546749
计划	0.7899797034936816	0.7503327420025606
计算机	0.7816897617415489	0.6851312545275247
订书机	0.8049971101454186	0.37549164741470953
议会	1.0730461493794536	0.08003625101126814
记者	0.5953322575662076	0.7532194760221651
讽刺	0.7103908327202629	0.836556060374753
讽刺文	0.8159911276725865	0.7765288081767336
访问	0.5447570930394771	0.41372460477009887
证词	0.4472793664868329	0.47401136073001315
诅咒	1.072097629234289	0.6937356025285598
说	0.807881798953658	0.5969208006614649
读	0.9588730654946488	0.7066322408357872
谣言	1.1217841490947786	0.5260481058038052
谬论	0.7001955403455937	0.50049730792841
豌豆	0.6289412012669512	0.6923629994023339
豪华轿车	0.6224779844667327	0.5644166806283207
贡品	0.7767757539902774	0.018950975904869008
货架	0.509098721545799	0.5115184898993653
货车	0.9958918001062853	0.4678960856512335
贷款	1.0233265749545344	0.3053310414519586
费用	0.8874145297494312	0.48870379010789133
贿赂	1.5772920078939712	0.7555055522663146
走	0.49440910710382946	0.40859591635959086
越过	1.1552434001627476	0.4378179633498826
足球	1.2661352874351939	0.572351903983254
跑	0.5114929352458243	0.6256690598385335
跳弹	0.6963934804425974	0.7935274280094325
踏板车	0.5846790755610185	0.5911940853481005
踢到	1.1423578134574393	0.4273102305248959
踩踏事件	0.5061964881457044	0.7703909574954689
辩论	1.2108718790521367	0.6078683668575044
运气	0.6520558366538419	0.5406496136914157
选举	1.3039513808483472	0.43403285872288766
选民	0.8927859259461945	0.7935151643100317
递给	0.5025901607296551	0.7169194598163263
递送	0.8192031521740712	0.6058391943959492
逗留	0.7839383171040785	0.5398088608200968
通讯员	0.4048016979930172	0.6549602996687744
遇见	0.5875488794871463	0.5821942216606689
道德	0.6392563328624016	0.6879457688374309
遗传	1.751982235135904	0.23499660257530136
郁金香	2.2556420002464868	0.6566158027575113
部长	0.45354123711888417	0.586764959601748
酒吧	0.6020279261132429	0.7860974661048293
酒店	0.3519164405849979	0.8599658394815549
采访	0.6754969842937771	0.7237115732964577
重的	0.33532726197454793	0.5803472059354238
金鱼	0.45839385444587266	0.7834539732309004
钟声	1.350401488775241	0.5046409701181686
钢琴	0.4697500053638381	0.6236845566157944
钢笔	0.5343039856302857	0.39303905156712665
钥匙	0.9001398997300049	0.5678742332292885
铃铛	0.5984958999361142	0.7361667554732728
铅笔	0.37024786169858936	0.4831065649571842
银行家	0.8420485872065594	0.6566017005438207
锄头	0.9757018242169933	0.654213301005012
锣	1.464683448764948	0.6160794075248864
键盘	1.6110567173677186	0.6219838550420865
长	0.3493507785334167	0.22317159811131346
长号	0.16619348190448321	0.7794302420159721
长笛	0.27000107574030263	0.794276722115356
门	0.7163264027686632	0.6519534354654175
闪亮的	0.35481829346767296	0.31924189177847034
闪电	0.706427051596907	0.3186063264231751
问题	0.5087267624655947	0.7076968984246079
阴谋	0.7590797521069357	0.4933474812364881
降落	0.6527183090931602	0.6151552874471308
陪审团	0.46997454543817463	0.5757107512182192
雨伞	0.4460906954889012	0.44365183791344764
雪崩	1.3982718121204099	0.73346009099094
雪橇	0.8651355995195186	0.4819218169507593
雷声	0.6903567616227625	0.43568159107002763
面包	1.3557470145007593	0.4969310884852885
音乐的	0.683347215232966	0.6736522254649218
风笛	0.7081409641287082	0.8511763937152155
飓风	0.9454179690520353	0.7431520401021672
飞机	0.3298594837899332	0.751045161963132
飞机场	0.5506293533262347	0.7841693187614971
飞翔	0.5830980991285473	0.6877530826965851
飞行员	0.339932511206431	0.756278009419105
餐厅	0.24649712095944654	0.8525229399429275
馅饼	1.2840491041777855	0.7706430664630427
香蕉	1.0795745592314863	0.6647766383806236
马	0.5112095844208919	0.6217168598967557
马戏团	0.31605287614087674	0.8127210827547696
马车	0.601962752915659	0.7677491172883621
驼鹿	1.0251314806245921	0.6376130336856164
骆驼	1.0282724075361354	0.5841603150061611
高速公路	1.5485587403264647	0.25579424502268194
鱼	0.7911933222468098	0.4950240459113046
鲸	1.4029865394040495	0.5709524648302194
鳄鱼	1.0663098681075123	0.5493106640396413
鸟	0.7121164017468194	0.6609765926061705
鸡	0.8908930510316186	0.5824246919851885
鸭子	0.31211672313901756	0.8488906392544248
鹰	0.8242075063431302	0.47207816829690674
黄瓜	0.6568011774090725	0.8761128821318178
黄色的	0.26185864936484204	0.5983712494517911
黑暗的	0.5330197572104152	0.6214549717432355
黑色的	0.6877793334391453	0.5507352694026486
鼓	1.9255667787678468	0.4326205238803221
鼻子	0.3857601332423775	0.7791452771258855
龙卷风	1.8926908797501878	0.2507016997482482
average	0.7920281830132956	0.5914270060852485
std	0.41386078910875695	0.1706964245207314
Avg ± Std	0.792 ± 0.414	0.591 ± 0.171
