	mse	rho
嘴唇	7.596245841729743	0.3359701347460659
团队	5.442078432798453	0.32942174065456187
地铁	3.3648885307210517	0.3540089567415845
增长	6.579491193501512	0.2990075218612344
士兵	3.278279667371181	0.3578913633692988
夏天	4.933967568804224	0.3686017254101704
外交官	5.357156959836748	0.5071407100791964
夜晚	6.962669358594788	0.16459086244654167
大众	5.438912886498313	0.09481753296244494
大使馆	3.8306290101863234	0.4486383753920692
大厅	9.17737907150434	0.48892691490119106
大号	4.74625651686581	0.5841202514960625
大教堂	6.795246531965805	0.20596494749922462
大的	10.505813850662179	-0.06572869336303026
大象	3.6725784429585024	0.3032916463505445
太阳	4.637650433290086	0.42874970592034756
头发	7.507913120049056	0.2939628991914023
奇迹	8.754501867416101	0.24439470853652834
女士	5.696122787804252	0.44613002505802624
女孩	6.425421599071388	0.41405816604619916
奶酪	6.201928564572378	0.4813751294650421
妒忌	8.100422352286488	0.09026131969376469
委屈	5.566462954738215	0.21618860344860155
婴儿床	5.629444721895252	0.10549351397172665
嫉妒	6.414038609684465	0.2876238621968797
孤独的	5.2499024423799545	0.06649404321319347
学期	5.700097920459238	0.33031474258031024
学校	5.670527844854418	0.2911264908647635
学生	6.182009545181595	0.4022333512048282
学院	6.855730051500653	0.23880250536952669
孩子	5.629594994361117	0.38697044151063786
实验室	5.267480267091421	0.5083760173087315
审判	7.907699102858114	0.2865037529104665
害怕	9.738444626048908	0.04229448402685979
家	5.543087083928511	0.44712615672873
家庭	5.070352648584341	0.4285693539464765
富裕的	4.643135275404454	0.18622757811183754
寒冷的	15.029263083318188	-0.06305417793251997
小提琴	6.694956025743143	0.29014247577668395
小的	7.463267023275726	-0.018568341171931523
尖叫声	6.732826388022427	0.054206140183644794
尖锐声	10.913223272252814	-0.18418900389667214
居住	3.1783039184250397	0.27060131774005053
属性	3.873457478464404	0.38353376324763994
山	5.691584140499066	0.3324849915980376
岛	3.573284380870185	0.41603059619855276
工人	3.7127551103950913	0.21278649578656514
工程师	6.215885401196581	0.451170591446457
左边	8.77107463220196	0.18231503423741857
巧克力	7.466878229596635	0.3929931037515461
市长	7.45387992587358	0.22037071365727934
布满灰尘的	7.156042121732472	0.0058228897514166844
帆船	4.315256572074712	0.5510718560785738
希望	7.093010461705292	0.5415566011605607
帮助	6.587623351662588	0.5540890525603913
常春藤	5.086115671465655	0.11887320167680815
平底锅	9.445193926559073	0.23120520502485975
平静的	7.015026426679491	0.45749074953831353
年	6.743849187664801	0.3470507396951599
年轻人	8.64536868381365	0.483553681625183
幸存	4.483471186444212	0.36061035551843534
庆祝	3.5992433474364387	0.5139792333784505
床	8.4942598781073	0.5379105546989777
店铺	5.124963735946983	0.5460019795150081
建议	3.640517520113222	0.21660148603300677
建造	2.2530671119690697	0.4902379218423565
开瓶器	9.26524081842439	0.4284023257308473
强大的	6.313309780828763	0.28621974534546246
律师	3.4702120576252744	0.40296438026351733
快乐的	5.829506943590265	0.5746210917776647
总和	7.811317295564411	0.2499611883472502
恐怖分子	10.046912595252431	0.09668274251999907
恐惧	5.517882498979078	0.2833449435538403
恳求	5.716509327435869	0.255322968156121
恶习	8.597398812087995	0.0003800503154078842
恶意	9.084419708932382	0.12245436998698049
悖论	7.1218259895301115	0.032823510842915536
悲伤	6.56650902615961	0.0686366766084349
情侣	5.499484166535683	0.40252606438879085
想	3.6286535179571393	0.2601041870232136
愉快	4.171308616545839	0.3193064302611742
意大利面	6.599127073754896	0.27287709074568345
感激	5.143058945849358	0.5054691081792138
愤怒	4.477028580730288	0.3979573676553004
战斗	7.829439166212717	0.1940311662827709
所有的	7.857228711093752	-0.022137999415120135
手	8.951488234556793	0.4149250384730239
手指	6.080510359967618	0.4681579747884846
手机	5.15403099078478	0.6290049498337027
手臂	9.288324137992682	0.345349865772762
手风琴	4.66385454223736	0.644615334330203
打嗝	7.980563532473759	-0.006227706844568769
打开	2.806347589767231	0.269169520248306
打破	11.61129583236186	-0.1104988588682404
扩音器	4.377869850057673	0.5624388965009915
抗议	10.484031594651308	0.27168973361190174
折磨	3.9063711560934204	0.34231161559553797
抛出	8.030513719032681	0.23122452081104639
报纸	3.138820847468433	0.2549068384231128
抱怨	6.493565405328905	0.1645607366463261
抹刀	4.7387841087021085	0.5829070225016779
拉力赛	5.396547989546325	0.47364498955620477
拥抱	4.262411388270818	0.5068635997144806
拿	2.87198857014566	0.30685575235335244
指挥官	3.353760754065901	0.3332018089017701
挑衅的	4.125211353325233	0.2693522148890522
损坏	3.4520674472352146	0.29450454342111515
掉落	7.0451880376717435	0.1665375556053116
掌声	4.588887556505247	0.4636021748339109
接近	8.192872824936497	0.29718947083511355
握住	6.743013965709403	0.3377535366069747
握手	6.653150370417845	0.5252835406091719
携带	8.402676751816106	0.3188084074141717
摆放	9.408367906744349	0.3540521963791587
政治家	5.767790431754464	0.17826501226723993
敌意	7.976233595440215	0.06865900011290584
救护车	3.4710303768144066	0.42807244499700914
教会	4.9618302636647655	0.3769547936701737
教师	5.239099256486082	0.4305839780946519
敬畏	8.93147992117053	0.5036368338590512
数字	9.124602166684545	0.2771351837639812
数量	5.139431257038124	0.21261128714579924
斧头	3.5961929765826253	0.3394191297641938
新的	6.706883208415867	0.43541465065511975
无限	4.462256758628707	0.39107212854060597
日子	6.677664251168621	0.42710333783047605
早晨	5.892416526745138	0.31217565878214465
时代	5.709712620738194	0.13315206383254252
昂贵的	5.16153758984432	0.17851906955484084
春天	5.388329673693191	0.4403303534444365
晚上	4.918702459412763	0.23974192728128152
晚餐	5.514660712347879	0.18606768911849186
智力	7.990959746422023	0.05560194646783251
暴动	2.713917633698691	0.49880154133378746
暴徒	7.067671955935051	0.11742009485046238
暴风雨	5.001401499622976	0.3418406413895685
曼陀林	3.8511057487059754	0.6655168791148429
朗姆酒	5.534760442011147	0.12657129799096895
木琴	4.587213229420347	0.5505645856643826
机智	11.30545000600845	0.3817035108345149
杂志	4.149498301934043	0.5340200382890433
李子	7.214414657077321	0.4913587297981873
杏子	6.862559624320297	0.2551205076189998
条约	5.005225168833598	0.5846125965068041
板栗	7.403073532030688	0.46730415868665715
果酱	7.655473951887841	0.22121666293190906
枪声	7.263614649235809	0.33309465296631285
柑橘	7.706773118801685	0.361897749104692
柔软的	12.429741905414117	0.03829166845342232
柠檬汽水	5.442116479311779	0.5810451333277705
栅栏	4.869740978396888	0.33683144229079687
树	5.150642470882749	0.3936704205088762
桌子	8.307805628615196	0.48493415616067465
桥	5.872426564018076	0.288070747546478
梳子	5.91917093372214	0.17362187556351547
棒球	6.529200886323579	0.5452712116179855
森林	6.417803620694607	0.35855905425232176
椅子	4.910767556289968	0.32952585985057586
榆树	5.892204556853374	0.1470920019622252
樱桃	5.33588201943591	0.23667483539973178
橡树	5.521022280321962	0.11801034370986273
欲望	4.0366581279508305	0.36806949558408264
欺骗	8.05026160541907	0.059976635570030495
歉意	5.445746098192043	0.46151169455819424
死的	9.154798788245538	0.07227965678314607
毁坏	3.3093778146847983	0.30832452387323367
比喻	6.549230110223293	0.20695616624096086
气旋	2.3458477376403226	0.6212416433756345
水	3.9809416417946535	0.34243360628103586
水龙头	4.055800266099835	0.20217890577871153
汽车	6.327895223706482	0.45460258665079006
河	3.262813699282298	0.6028010892698323
法官	2.682589793160541	0.4318952532436216
法庭	7.712086203401361	0.32236660925941013
法律	7.037579156662823	0.23614465122183137
洪水	3.279334478373799	0.4730513310514929
派对	4.141008749778322	0.36320317387434253
海湾	6.869157223894331	0.505569072087128
海滩	4.939175670104501	0.5960594379843471
海豚	3.04506798438792	0.48765589285952793
游客	6.95013564824924	0.26850621234158595
游行	5.499996929224109	0.4545680595020016
湖	5.186573143647071	0.4916117908084764
滑坡	7.848147518711276	0.04748046446751736
演员	5.300691211773475	0.46565133828605515
演讲	4.148836813998043	0.21000936745853602
演说	4.351221847753683	0.2212638213576778
潜艇	4.187964962902495	0.262747075876094
激进分子	3.3990662622864307	0.3813018290610169
火山	4.233263188113794	0.3792564750835112
火箭	3.7686251162426934	0.47449800776865536
火腿	9.918223625897946	0.5483312461338655
火车	6.936086203081778	0.3312094515183679
灾难	9.938976099964826	0.0719778490627821
烟花	4.98416273601262	0.5191043143894489
烟草	6.3298838389862615	0.08469712402922219
烤面包机	7.1904068198607405	0.4015487697013378
烧烤	6.734729094739385	0.4583889400793422
热的	8.433188193871205	0.3010105896316334
照相机	5.695895422400998	0.7147973921390645
爆炸	3.136976556054565	0.5641528570247837
爱	5.209075614392638	0.5031724995045523
父母	7.336708219142215	0.3159802512077061
牧师	5.3705933412441285	0.46037576379235184
犯罪的	13.383088571766015	-0.12705609885082708
狂欢节	4.999362465251681	0.4588424633331259
狗	5.210334474644071	0.5410461561553185
猎豹	7.77578839816899	0.34050886960544685
猪	12.880429414260295	0.389595210940625
猴子	3.429155592192056	0.2491923431222034
玉米	9.962289311829736	0.29786830699154065
玩	3.350799390338172	0.22656125101890187
玩笑	6.076390226109984	0.38455924884913867
玫瑰	7.32479745914651	0.5373977527098592
现实	6.738984841498107	0.06699811704284232
现金	5.291246439826533	0.676531383701822
玻璃	8.472589077274899	0.48337723800924115
球	7.878583557560993	0.4988375608402766
理论	3.1594346535787547	0.38658457362397486
生气的	3.922218902188393	0.3023606136241493
生病的	4.955436540259823	0.06820840414141843
田野	5.8876027592858255	0.46732603701280434
电梯	3.3536447246057564	0.28530502044519956
电视	4.186798813276849	0.5347501654171221
男子	8.03219573013048	0.21583070857816067
男生	7.5492166446523425	0.4390857129281053
番茄	5.378608509426065	0.2495008048677813
番茄酱	6.839915168778914	0.6019906942321657
疲劳的	4.022481781476484	0.2435266262899167
病人	7.345247726702977	0.2522554784688319
登山	7.816370203697162	0.26007635048975475
白色的	7.589857199930311	0.2045820595186083
监狱	3.6267708675791375	0.41930915597229595
目击者	4.086801032225625	0.35396084528896116
看	8.89301732070386	0.4597343041604786
真相	3.4600821689976655	0.3982508839089389
眼睛	6.414553257089082	0.4849114986679376
睡觉	8.863859084218733	0.17666330207586664
知识	6.127680759085571	0.4414039813715621
石头	7.754418502819723	0.15721179486878267
砂纸	5.749089530112774	0.5400009255705791
礼仪	4.983454366048216	0.24974782733747578
神秘	5.774087247469928	0.07703791877953624
票	5.084812559668166	0.629300781418878
科学家	3.6301882092114344	0.5317899073487089
税收	9.210944367697143	0.1728984296053468
空的	4.726954351510038	0.05398767020014057
窗户	7.576816331067476	0.6429543936338046
竖琴	6.630985737111567	0.5284161116151929
笑了	5.8231172898496215	0.21381590107813425
等级制度	6.3890001258077085	0.1357190554903429
篝火	4.127104735982365	0.5457574720374728
精神失常	8.069262130233671	0.10302560036561409
精神的	5.634631980920415	0.39230677282570414
红色的	5.872810028686747	0.2934587267715193
线索	6.092711038713303	0.4055234508509077
结束	3.5322467737038936	0.2963028370841118
绘画	3.4685268563215392	0.41059608655734975
绿色的	9.056309539896263	0.25207489499696706
编辑	5.318344140340318	0.47295552829250254
罪	8.882634319308396	0.009149639456912153
美式足球	7.243867086178196	0.3071301417455399
羽毛	5.483824773730819	0.2598658555118806
老的	10.362729462626614	-0.011022909964546098
老虎	2.967119809803635	0.4626942199123647
老鼠	5.388829203215366	0.4115153784450272
耙子	5.77334057892716	0.26424149682571396
耻辱	4.67096285628404	0.3779682199561793
聪明的	10.473276633926568	0.4126656343639609
肌肉	3.688891787291154	0.19656509388076768
肩膀	4.953230193370818	0.21377604017741694
胡萝卜	6.123280594394424	0.3579450892741833
脚	9.359087520966593	0.010026601705178493
脚趾	8.508571630777347	0.06783338074409541
腿	12.736062743988946	-0.166832330190126
自动扶梯	4.855580306805377	0.3103458580592663
自助餐厅	5.297172027725757	0.5783873089167106
自行车	3.349759900706908	0.4762628917921031
船	6.1934591336437705	0.4374735450294054
艺术家	5.125197196116346	0.5687226200298974
节日	4.18929760777159	0.44469132764187785
芥末	6.732437775706559	0.25116228547528063
芦笋	5.83152202720541	0.20530083933221424
花	4.292136520041984	0.49461908197926824
花园	4.696291337919615	0.6226038982079573
花栗鼠	4.66181944796236	0.5558138206357877
英雄主义	4.538534552644737	0.42090495970752556
茄子	8.001519694141209	0.43361644672362043
茶	7.969736434367927	0.43933123175495475
草原	6.9025763538005505	0.4314800032828179
药品	6.306913595997957	0.3561537258304216
菠萝	5.947769394580449	0.5089111882265884
萝卜	6.81580728244304	0.3911074157542066
萨克斯管	3.6940285910551327	0.6099767895734595
著名的	5.462600442746442	0.05063742430654023
葬礼	3.843212544517076	0.20009938161785235
蒲公英	6.001688636965351	0.4646843493841273
蓝色	6.438232195239171	0.049669027438580315
蓝莓	4.3456350692737535	0.5275549945972128
蔓越莓	7.046337224323749	0.20895457760251987
蘑菇	8.203873070750362	0.15351310641477284
蚂蚁	4.714802300230978	0.26132462240101434
蚊子	3.4186786627539507	0.4463054021235015
蛇	2.968177628547955	0.4340265148363272
蛋	8.49353877152524	0.44904060810475743
蜂蜜	5.33635581590214	0.5492497779397081
蜜月	4.314708296097781	0.5781633156571971
蜜蜂	7.188469974769266	0.3667558193827594
蝴蝶	3.2003620210293837	0.6176279334972044
蠢事	9.243084253016303	-0.039921608486876016
行进	8.630799144356184	0.29646192827536894
街道	8.925991399603905	0.34888012365718896
被封锁	2.536406227365483	0.3874136009552994
被逮捕	7.2772433681041955	0.10519700977421453
西兰花	7.841224405717241	0.3382576598926399
覆盆子	5.697310482332975	0.18340092437243308
观众	3.2664866562869443	0.27842256519936437
观察	7.149521870779946	0.395170744613654
角色	5.614965769966622	0.01462074108026104
警卫	8.38403892847138	0.2736666844293252
警察	6.045706462897563	0.4669433637007981
计划	6.406340021561095	0.47551832615436507
计算机	5.323528527391402	0.6707393919662935
订书机	6.360646777389942	0.5408758655007955
议会	3.3197411891946964	0.19138799119585684
记者	5.886935414933673	0.49552065494634007
讽刺	7.431518982288226	0.17893736376951255
讽刺文	7.199177801398576	0.06903521773888567
访问	3.6465608833592746	0.09593125481494086
证词	5.198262801187322	0.37621918971731066
诅咒	7.705108846497887	-0.10266545319230279
读	6.195788468187276	0.4583157227778041
谣言	3.8385815866650534	0.2889037417644308
谬论	5.475932394040999	0.12253670284288028
豌豆	10.916668164101775	0.024062563332058143
豪华轿车	3.10525950368817	0.4197740522492633
贡品	3.7772036538440372	0.3458586896177012
货架	6.314135150158476	0.3514390390080299
货车	8.512862716128295	0.17178274256436366
贷款	7.379129841672418	0.28303074794328015
费用	6.50706196610551	0.3932519483595479
贿赂	7.62687795997779	0.09597194854508964
走	10.469092372881558	0.39597161335839876
越过	7.824699122319798	0.23322859569234033
足球	3.9318423092090686	0.36636605780356357
跑	3.8907665153257502	0.22681228483260393
跳弹	8.453920569954398	0.311617357500829
踏板车	3.2192596838760394	0.4296677820968438
踢到	10.865120947265597	0.1897996072613128
踩踏事件	5.403234168387928	0.20578177321944968
辩论	3.5758005769786805	0.22734919766956824
运气	8.365435986605858	0.3462087741866641
选举	5.579111107558836	0.37948823357810585
选民	4.146271272126392	0.18699211555978892
递给	6.713474080851334	0.506847536992103
递送	6.246905723445164	0.4667271566190199
逗留	9.307932477797493	0.2675805098721871
通讯员	6.017748699142468	0.44978150830509234
遇见	6.831734332864387	0.5880066690482967
道德	6.288790787366282	0.22163055675655602
遗传	8.659688080077862	0.15129764222190553
郁金香	5.367826714702864	0.5283201781501453
部长	5.0570801990574745	0.4652849168115374
酒吧	6.508089062182328	0.46006577649120456
酒店	4.6252661121319205	0.47100701494724434
采访	8.171592010361408	0.2303352802513158
重的	5.959301446849044	-0.2045686250610011
金鱼	4.357208782315883	0.4964242653717852
钟声	4.3383007156933635	0.37542204957549913
钢琴	3.743906445550792	0.5959779224675226
钢笔	9.652624251906607	0.15377211371558425
钥匙	5.115549524660929	0.5187520990029861
铃铛	8.575469289240274	0.32863138998099073
铅笔	4.750723568212972	0.375585058082578
银行家	3.0724772856399145	0.4015320284947453
锄头	5.720858175749348	0.359033071405396
锣	5.1141095499946605	0.28306194245473715
键盘	6.494277921976537	0.6072071549879058
长	9.171898351739737	-0.09146643255194775
长号	2.6922273474337866	0.6652149906866348
长笛	2.669213913939392	0.7321132090821364
门	8.97964437866663	0.4189082496252039
闪亮的	6.524389696687347	0.309009710432739
闪电	6.848923712906642	0.2283383660942688
问题	7.513334603925637	-0.025980503617466722
阴谋	8.301004589284302	0.10897981527686867
降落	8.113651598263074	0.14188608080126838
陪审团	3.2662112999198953	0.2776633012159677
雨伞	4.733563534703541	0.31917726334963537
雪崩	6.596793337475354	0.18767266506193211
雪橇	8.879563965051066	0.42856943262548264
雷声	5.002899267651845	0.3345038832566537
面包	6.286368955574106	0.06705491669212689
音乐的	6.458138808720936	0.43314188834805867
风笛	7.032500931245545	0.5347015591392464
飓风	4.661373522638347	0.25750229275167313
飞机	7.170129415658071	0.4194647436569038
飞机场	4.379171712317436	0.5060523477267429
飞翔	8.79415583307366	0.3605747726472884
飞行员	6.033385242555607	0.5347797673274602
餐厅	4.353548526263499	0.6065540597713202
馅饼	7.86381057708097	0.49758714771431306
香蕉	4.72632093580617	0.49350081993883715
马	9.645910329050256	0.48771365501127856
马戏团	7.671609251909654	0.10842335120166763
马车	8.440761465579657	0.16393974174545228
驼鹿	5.63538659370564	0.42458968076649733
骆驼	6.1278745759594875	0.2736466811631555
高速公路	4.405198298442806	0.34958270887921794
鱼	5.691434737843189	0.4626113566553007
鲸	3.1931499802447307	0.39282688214434436
鳄鱼	5.428096871857432	0.16067931923115267
鸟	4.843787633364574	0.4103606359372456
鸡	4.468548648235298	0.11320755066394105
鸭子	4.142042407064439	0.13778283013550574
鹰	3.3800851909316187	0.5088570810793819
黄瓜	8.540898608867886	0.28023344503951464
黄色的	7.132241951735316	0.2057213999853556
黑暗的	9.787367478977444	-0.13447764165771908
黑色的	9.078617428318097	-0.054969412050683564
鼓	6.191620648600609	0.597836915339816
鼻子	7.053342734858538	0.2853259402812412
龙卷风	4.839608411108729	0.29903513885215355
average	6.144562615241282	0.3347565755789642
std	2.1105482250177046	0.17559793146927066
Avg ± Std	6.145 ± 2.111	0.335 ± 0.176
